max_rpm,energy,duration,speed,weight
1014,7718,1.04,15.3,15881
530,4818,1.335,11.0,7796
1058,1876,0.226,72.9,15324
1784,5959,0.442,35.1,25972
695,2006,0.393,40.1,10275
2100,3570,0.238,59.2,32685
3716,25912,0.833,19.2,58108
240,406,0.241,67.8,3662
807,2164,0.362,39.3,11700
688,1185,0.232,66.9,9868
1912,2670,0.185,85.1,29445
363,1632,0.568,25.4,5315
1644,1772,0.159,93.8,24479
3934,7863,0.239,57.8,61923
687,781,0.151,93.1,10266
4850,17209,0.477,28.7,70602
6345,12590,0.236,64.4,97361
209,510,0.332,46.3,3028
323,537,0.204,79.7,4977
5257,8983,0.234,64.5,82356
5471,11818,0.262,54.5,84957
201,228,0.148,92.2,2931
140,426,0.368,43.9,2120
257,1023,0.501,29.8,3756
6583,11265,0.243,64.7,98452
269,411,0.205,66.2,4044
981,2335,0.302,49.5,14283
3656,7646,0.269,53.8,55267
148,151,0.141,96.4,2166
1362,2044,0.208,75.9,21283
399,2161,0.754,20.0,5911
3969,15024,0.498,29.1,58359
420,520,0.163,97.8,6062
1903,2859,0.197,75.4,29363
1883,1863,0.146,92.4,27958
315,1067,0.437,37.3,4757
150,230,0.186,76.8,2291
635,1066,0.215,74.3,9915
398,1469,0.437,36.5,6199
3264,5398,0.235,59.6,47365
3129,5537,0.225,66.5,45795
787,1614,0.256,53.3,11953
1477,2020,0.172,84.4,21452
1358,2078,0.185,85.0,21264
3432,4025,0.164,86.6,50856
728,958,0.168,82.3,10546
404,846,0.279,53.9,5874
371,896,0.341,44.3,5640
1112,1355,0.183,84.8,16293
767,1644,0.292,54.1,11590
771,2865,0.484,32.2,11188
191,421,0.288,55.7,2856
2276,10405,0.622,22.8,33259
294,437,0.211,72.2,4614
290,772,0.362,40.2,4321
673,2293,0.49,33.5,10052
328,372,0.154,96.1,4875
1334,2209,0.205,79.9,19633
594,899,0.196,80.8,8553
794,1318,0.237,66.1,11580
1059,1458,0.175,85.5,16355
305,419,0.189,78.3,4434
235,401,0.236,63.9,3678
4226,5124,0.149,96.5,62638
755,3198,0.595,27.2,10912
641,839,0.167,94.9,10026
158,408,0.345,46.1,2298
963,1692,0.257,57.6,14030
1165,5378,0.652,21.0,17480
1164,2216,0.265,58.6,17802
2099,3492,0.225,65.0,31787
279,303,0.161,99.8,4004
346,471,0.162,97.8,5364
3204,3573,0.144,97.0,47691
5195,16247,0.37,41.4,81328
220,285,0.157,99.2,3403
958,2173,0.298,51.0,14012
302,380,0.174,86.7,4622
176,622,0.481,29.5,2529
476,856,0.256,55.5,7145
234,264,0.163,96.9,3508
2043,2348,0.142,95.2,32150
1124,1830,0.221,71.5,16136
226,301,0.184,81.8,3510
138,634,0.63,25.9,2073
3114,4743,0.22,74.9,47213
263,490,0.236,65.6,3984
1448,9500,0.808,18.2,21427
506,2895,0.739,20.2,7472
1271,7541,0.714,19.8,19758
458,627,0.183,75.2,6875
192,864,0.67,22.8,2810
317,763,0.306,52.1,4784
268,673,0.339,42.1,4173
698,1292,0.248,59.5,10671
1700,2816,0.206,73.6,26268
360,687,0.227,71.6,5613
138,257,0.247,56.4,2096
1019,2282,0.274,51.8,15229
1365,3810,0.355,45.8,21389
5825,6216,0.156,87.6,86480
1403,3916,0.389,39.8,20068
881,3131,0.462,33.3,12633
1297,1808,0.191,76.9,18846
4910,13920,0.352,42.4,75423
3243,4805,0.186,86.2,51099
487,1264,0.354,39.5,7075
322,469,0.194,73.2,5059
361,2809,1.07,14.1,5587
963,2265,0.33,44.7,14388
2370,6758,0.372,40.9,36740
986,1480,0.195,83.5,14321
178,232,0.167,97.0,2607
2318,4359,0.276,51.5,33913
3219,4045,0.171,84.2,46811
402,584,0.192,73.0,6206
1832,2286,0.168,97.1,26875
697,967,0.177,83.0,10611
4392,27098,0.875,17.0,64806
3501,6341,0.214,74.2,54581
1062,2194,0.258,58.2,15621
2088,16632,1.207,11.5,29914
4031,14971,0.454,32.6,63359
889,1043,0.166,93.0,13907
437,519,0.168,93.3,6811
2525,3924,0.188,81.9,38149
308,346,0.141,98.4,4730
628,769,0.175,82.6,9143
3932,43965,1.438,10.9,59139
2264,8176,0.45,35.9,34025
661,5575,1.069,12.8,9707
304,1545,0.738,18.5,4633
528,2224,0.52,29.7,8050
415,890,0.274,55.3,6077
272,328,0.162,86.3,3982
2323,3155,0.173,87.6,36637
344,620,0.251,65.5,5361
765,921,0.165,93.5,11820
594,1218,0.27,55.0,9048
6085,8881,0.178,90.0,93228
626,1361,0.278,50.9,9236
188,576,0.422,35.0,2734
183,245,0.163,92.5,2842
1353,3550,0.334,44.9,20169
1372,3115,0.294,55.3,20860
686,1763,0.363,39.6,10291
730,1030,0.196,69.7,10832
171,188,0.163,99.6,2469
974,7826,1.151,12.3,15087
920,1061,0.161,91.0,14406
242,2752,1.458,10.4,3590
198,522,0.384,42.8,3002
208,953,0.6,25.2,3243
190,309,0.19,78.2,2969
1456,12052,1.048,14.6,21722
281,621,0.274,59.8,4313
374,1114,0.437,36.5,5348
260,1289,0.636,22.0,3943
5490,8486,0.2,79.5,84793
3823,15722,0.542,29.6,56623
320,1256,0.517,30.1,4927
479,1613,0.445,34.8,7203
302,588,0.236,62.8,4546
909,1471,0.222,69.4,13699
148,1381,1.356,11.6,2159
1790,5972,0.437,31.8,27648
1073,2275,0.293,48.8,15483
4614,10892,0.353,39.9,67265
249,361,0.179,89.6,3804
2999,4394,0.192,80.9,46471
2889,4875,0.224,66.3,44314
215,670,0.395,40.4,3289
637,1074,0.214,73.1,9509
247,403,0.189,85.9,3891
376,547,0.216,63.5,5417
358,506,0.186,80.6,5601
1148,1659,0.202,77.4,17622
640,1236,0.23,61.5,10000
5301,15641,0.38,38.1,81507
225,335,0.191,77.1,3278
6083,27471,0.555,28.6,90220
319,465,0.187,80.2,4930
2843,3452,0.182,82.4,41126
517,644,0.176,84.0,7532
239,428,0.27,52.6,3500
3956,18267,0.595,27.3,57353
451,2304,0.762,19.0,6695
1755,2650,0.198,76.9,26327
1207,1312,0.155,89.8,18340
820,1232,0.216,68.6,12662
932,4669,0.706,23.0,13912
2429,3103,0.175,94.1,35081
189,189,0.147,99.0,2819
1896,3979,0.285,49.0,27305
4371,7821,0.227,63.5,66525
170,248,0.181,80.0,2507
234,378,0.202,76.3,3467
2237,2581,0.154,97.1,33003
748,4551,0.777,20.3,11065
628,1181,0.251,62.3,9697
219,342,0.197,72.3,3417
1014,1252,0.176,90.1,14521
208,287,0.181,88.7,3281
857,1052,0.156,98.0,12906
2624,5523,0.29,56.1,39663
361,501,0.187,84.8,5493
899,2014,0.315,48.5,13118
6620,17584,0.338,48.0,96924
2036,6394,0.466,32.8,29351
3546,4726,0.18,83.6,53761
680,805,0.148,98.7,10135
2793,8891,0.488,33.1,40327
163,1176,0.921,15.1,2343
225,312,0.179,83.4,3234
301,499,0.23,65.8,4426
619,781,0.157,96.4,9636
3472,14193,0.473,32.7,54692
533,3589,0.916,16.4,7750
1785,3127,0.263,54.3,25894
2190,15597,0.908,17.7,32072
1291,4232,0.461,33.6,19812
546,2899,0.753,21.3,8090
1251,4878,0.475,30.2,19117
506,2860,0.788,19.6,7630
182,237,0.163,95.9,2776
6749,20094,0.418,35.1,97224
213,551,0.319,50.0,3289
178,186,0.149,90.9,2654
4087,6588,0.215,71.0,62176
441,733,0.234,65.6,6513
1708,2484,0.205,73.5,25460
503,634,0.182,84.6,7244
592,701,0.157,89.0,9249
361,697,0.229,67.8,5576
523,620,0.161,90.1,7653
656,1263,0.255,58.2,9972
2158,6951,0.415,35.0,33496
986,1360,0.167,89.2,14794
5427,10811,0.262,58.7,80189
149,214,0.175,91.6,2356
934,7565,1.098,13.6,14312
1351,3089,0.316,45.8,19661
4888,5382,0.157,95.3,73184
154,602,0.479,32.5,2424
1229,1401,0.153,94.7,18853
3812,4553,0.154,95.9,56405
333,412,0.17,89.4,5152
4243,7157,0.237,60.7,61634
146,221,0.207,68.2,2154
2334,2584,0.158,88.3,35111
5345,6414,0.182,79.8,76977
1724,2577,0.205,66.7,26157
723,871,0.155,98.4,11141
161,240,0.196,71.7,2383
4913,5391,0.15,97.8,73160
825,5939,0.943,15.2,12590
147,772,0.684,22.5,2240
1961,4721,0.317,50.6,29717
859,2085,0.345,44.6,13172
221,300,0.188,80.4,3253
312,1379,0.634,24.5,4624
170,179,0.139,97.8,2573
1247,3595,0.362,38.4,18912
1499,3283,0.284,48.6,22794
943,2712,0.397,34.7,14463
3124,5290,0.23,62.1,48894
3780,26029,0.988,15.3,58057
1455,6459,0.59,23.5,22230
140,219,0.211,77.1,2102
2078,8621,0.6,26.8,30353
676,2842,0.526,31.2,10261
1272,1495,0.167,81.4,18276
1744,11430,0.873,18.4,25339
550,1303,0.322,49.4,7871
5001,49533,1.342,12.1,72302
227,668,0.366,41.2,3377
1862,2718,0.218,72.9,27663
130,700,0.754,18.1,2034
5075,5935,0.153,90.0,74470
209,227,0.151,91.9,3105
193,1328,0.835,19.4,2898
500,478,0.138,99.2,7358
571,1515,0.375,36.8,8623
309,2182,0.927,17.6,4625
1301,12465,1.322,10.5,19730
770,1886,0.344,46.8,11311
158,294,0.238,66.7,2286
481,1079,0.341,39.9,6984
3266,3811,0.159,85.3,47635
1883,2911,0.203,74.5,29703
2365,6561,0.397,41.5,34085
2000,3090,0.212,76.1,30697
467,477,0.152,94.6,6750
190,1068,0.798,18.4,2953
384,1244,0.391,37.5,5806
3538,8116,0.304,51.7,51785
6262,12952,0.265,54.8,92644
912,1494,0.237,58.8,13805
140,398,0.425,37.1,2077
231,374,0.212,70.1,3459
459,743,0.202,68.1,7050
1300,2409,0.256,62.0,19232
173,988,0.754,20.2,2682
5445,11068,0.283,52.9,80124
528,1432,0.369,42.1,8342
4758,10341,0.277,54.2,71036
2797,3319,0.166,93.0,42375
2510,5604,0.302,53.2,38414
1433,15128,1.363,11.3,21469
1570,3268,0.313,49.5,23222
1692,2337,0.183,83.9,24264
1611,2377,0.188,80.2,23399
1188,1980,0.249,56.2,17450
6308,21564,0.447,32.5,94823
2314,5174,0.3,51.9,35088
2655,4654,0.243,60.7,41786
3990,4631,0.147,100.0,60718
320,551,0.232,68.0,4649
182,266,0.186,72.5,2775
878,2013,0.286,54.2,13226
973,2555,0.357,41.9,14942
3340,4668,0.176,83.2,51260
723,1584,0.266,54.5,11350
1258,1227,0.141,99.5,18659
1042,2433,0.284,51.1,15721
156,1023,0.91,16.1,2322
1486,2399,0.207,71.4,22195
3503,29304,1.093,14.2,51032
253,846,0.457,32.5,3703
1400,3595,0.38,41.8,20454
1359,1961,0.201,76.6,20396
249,464,0.258,54.5,3801
225,1853,1.139,12.6,3241
5891,9234,0.21,65.5,92492
600,1635,0.347,47.0,9331
321,405,0.174,93.0,4868
263,440,0.25,55.0,3909
1726,2732,0.206,73.8,27243
1478,6112,0.552,29.7,21699
1662,2622,0.201,78.5,24797
187,255,0.2,74.9,2821
4362,4884,0.156,91.4,65935
612,5529,1.099,13.0,9170
438,1013,0.312,50.3,6814
781,1434,0.223,71.1,12205
600,3744,0.813,18.6,9198
3991,8002,0.295,47.0,58643
5099,6706,0.172,94.8,75825
436,1166,0.326,49.2,6555
3943,4462,0.141,98.7,58726
2852,19969,0.904,15.1,42541
4987,7742,0.203,74.6,76285
334,580,0.23,62.3,5230
1324,2419,0.261,55.0,19110
394,400,0.141,97.4,5854
3416,20571,0.755,21.7,50250
135,169,0.176,90.6,2042
1246,1703,0.192,72.2,18223
506,1800,0.484,33.3,7539
450,591,0.171,91.2,7067
1726,3342,0.298,48.6,24929
3656,5163,0.193,83.3,55934
1392,3683,0.34,45.0,21678
3599,5489,0.185,86.6,56304
383,632,0.222,67.3,5630
1038,4928,0.661,22.7,15263
792,1263,0.21,68.5,11654
145,582,0.539,27.2,2093
1159,2708,0.323,47.1,17661
1784,7902,0.645,25.3,26603
1366,13721,1.277,12.0,20261
2489,8597,0.48,29.1,35640
1222,2028,0.232,58.3,18694
181,372,0.301,53.3,2596
202,439,0.265,55.1,3154
1411,4754,0.447,32.3,20626
396,708,0.222,71.7,5864
187,301,0.223,73.4,2731
682,1822,0.373,42.2,10737
1116,1428,0.157,89.3,17490
461,742,0.216,68.0,7237
2253,3437,0.213,74.2,33498
1671,5408,0.464,35.0,24818
510,5801,1.641,10.1,7353
2547,3494,0.171,87.9,38329
1613,2441,0.19,84.0,25301
1567,7218,0.647,21.1,24211
1104,2914,0.329,43.7,17429
143,225,0.21,69.5,2091
2097,3928,0.239,68.7,30505
609,721,0.155,87.4,8707
5279,23240,0.638,22.6,79890
3113,8809,0.335,48.7,49063
1293,6975,0.769,18.8,19929
360,785,0.315,45.1,5363
309,2826,1.381,11.4,4437
484,614,0.173,90.8,7574
827,1777,0.26,57.4,12903
433,624,0.189,86.5,6368
1016,7128,0.917,15.4,14992
248,1103,0.533,30.5,3819
6301,21199,0.473,33.3,91650
195,447,0.326,44.8,3050
5325,7622,0.194,82.3,76625
4612,11879,0.31,44.8,71313
997,4180,0.489,28.4,15617
2236,17042,1.028,15.8,34090
711,4709,0.804,17.2,11011
1572,2168,0.172,78.4,23520
514,1032,0.293,50.0,7579
432,611,0.183,75.4,6496
1300,2022,0.225,71.4,19205
923,5092,0.733,22.2,14039
1226,6789,0.654,22.9,19303
428,615,0.189,78.0,6138
578,859,0.202,74.9,8403
177,474,0.322,44.0,2776
162,968,0.848,17.0,2453
364,3150,1.245,11.1,5390
172,519,0.413,35.9,2674
201,2242,1.416,10.8,3001
3217,13757,0.531,30.7,48102
150,387,0.329,47.8,2328
1692,10762,0.749,20.9,26336
397,2259,0.744,19.4,5808
3961,5461,0.178,90.7,60500
866,1776,0.261,62.7,13335
451,612,0.173,94.1,6609
1034,2302,0.331,41.1,15152
580,897,0.216,70.9,8911
1257,4705,0.543,28.4,18186
212,370,0.219,65.7,3130
6487,40930,0.761,21.7,98829
699,7241,1.411,10.2,10569
532,638,0.151,93.8,7810
2083,4051,0.249,59.9,32185
551,639,0.155,93.4,8303
3525,11287,0.406,40.0,52088
791,2238,0.375,39.5,11825
2249,5289,0.32,46.1,33383
203,287,0.209,73.5,3045
3541,5576,0.226,60.9,54772
2349,3082,0.169,93.3,35562
306,2692,1.286,12.3,4578
241,374,0.202,73.7,3530
466,1454,0.412,39.7,6892
6026,26236,0.581,26.2,91063
381,792,0.279,55.9,5462
762,1920,0.293,55.5,11911
145,740,0.694,22.3,2249
620,2512,0.525,28.2,9460
1212,2900,0.29,46.7,18693
5619,12603,0.335,46.8,83245
960,3017,0.425,38.6,15099
3179,15787,0.638,23.4,49279
1110,12001,1.397,10.4,17005
159,166,0.155,97.3,2345
474,556,0.165,94.9,6858
1304,2406,0.252,53.5,19005
5320,6587,0.162,99.6,82425
3867,6857,0.229,70.6,57632
310,2405,0.934,16.2,4886
309,1580,0.673,20.6,4731
301,363,0.168,92.4,4393
4901,8017,0.209,66.7,73846
3615,4968,0.175,85.9,56193
2746,3376,0.152,90.8,41450
600,1404,0.303,50.3,9295
948,7344,1.006,14.4,14386
819,3379,0.594,26.9,12300
353,2859,0.994,16.0,5389
1003,4339,0.611,27.0,14423
151,357,0.304,46.9,2253
230,1094,0.663,20.6,3349
4389,17127,0.593,25.0,64168
2564,5088,0.274,50.1,37853
697,1679,0.346,40.6,10458
958,2174,0.294,52.1,15123
573,1288,0.314,48.6,8504
2383,3418,0.2,68.0,36273
2756,3124,0.157,94.3,42987
2626,15859,0.766,19.7,39612
2305,13412,0.755,18.9,33785
310,394,0.186,86.8,4451
493,942,0.252,55.6,7502
841,1126,0.181,79.0,12568
503,1683,0.475,29.4,7295
2513,2998,0.164,84.6,38339
466,588,0.173,93.1,7254
223,393,0.213,67.2,3434
660,4076,0.802,19.5,9527
5952,7419,0.163,90.6,92443
317,478,0.189,81.3,4839
1456,2301,0.21,77.6,21931
750,6011,1.205,13.3,10880
183,235,0.167,81.9,2640
892,4553,0.715,22.4,13487
2169,8037,0.495,30.0,31187
959,1758,0.235,61.9,14892
3903,14427,0.458,33.8,60633
431,724,0.235,69.5,6193
187,310,0.213,64.7,2802
5038,28324,0.801,19.7,78023
584,814,0.204,69.0,8781
1307,1617,0.157,93.2,19068
3051,15310,0.658,24.5,44322
491,900,0.238,63.7,7112
2211,5488,0.336,40.8,32943
234,492,0.292,51.4,3397
417,1393,0.443,35.8,6250
237,602,0.36,41.9,3522
3268,27783,1.111,12.6,47784
316,384,0.151,98.3,4778
2112,4397,0.246,66.2,33103
5260,11294,0.281,55.1,80106
1064,2729,0.352,44.5,15765
1068,2388,0.271,58.5,16539
781,1986,0.312,44.2,12142
467,1381,0.36,42.4,7156
817,1873,0.283,51.8,12857
1443,4547,0.399,34.8,21143
6158,23389,0.538,26.2,94667
5029,10704,0.264,60.1,78390
3965,4359,0.163,85.8,58317
4468,20674,0.608,23.8,64809
791,7091,1.109,12.9,12470
1698,5008,0.424,32.2,26182
4619,5128,0.152,98.2,66331
613,807,0.187,84.6,9303
5992,8523,0.213,63.6,86106
662,699,0.148,93.6,10172
1360,3273,0.313,50.1,21001
2081,2301,0.155,98.5,32134
5267,16268,0.427,36.7,82424
360,1111,0.449,31.6,5207
2587,3934,0.236,67.4,37041
1069,2485,0.339,44.0,15341
394,676,0.231,66.4,5718
2878,7831,0.368,37.4,41731
1175,2041,0.215,65.6,17347
1827,5572,0.454,34.8,26546
457,3687,0.971,14.6,7073
866,961,0.15,92.1,13143
1513,1869,0.171,89.5,22381
674,735,0.156,97.4,9749
294,413,0.206,74.5,4345
5932,9208,0.215,71.4,86065
983,1945,0.249,60.3,14791
2405,13329,0.702,21.3,35313
697,3283,0.602,27.0,9985
516,1776,0.419,36.1,8023
683,858,0.17,90.1,9835
662,2771,0.559,25.6,9913
1136,1564,0.173,93.1,16810
1159,2089,0.238,57.1,16763
923,1329,0.204,74.4,13985
224,1291,0.735,19.9,3388
930,3073,0.448,34.2,13926
245,299,0.151,96.3,3875
218,815,0.461,34.0,3275
5015,14634,0.37,36.7,76836
1482,6142,0.53,27.8,21321
1686,10479,0.74,21.6,26392
639,2049,0.46,31.0,9630
4878,6365,0.201,67.8,70042
1682,3483,0.294,51.0,24257
2756,5971,0.275,59.8,40534
568,2606,0.652,21.0,8456
5576,7405,0.167,82.2,85518
3258,4676,0.19,80.6,49541
3610,35351,1.193,11.9,56475
268,605,0.331,44.5,3922
378,2702,0.988,16.2,5772
414,502,0.173,81.3,6113
379,597,0.205,76.4,5771
3773,4479,0.165,91.2,56799
151,623,0.518,31.3,2265
184,419,0.322,51.1,2693
378,1694,0.562,26.6,5839
288,836,0.351,43.4,4371
318,698,0.276,57.0,4953
2895,21012,0.977,14.8,45364
1219,1840,0.191,74.3,18103
132,256,0.278,58.9,2045
683,892,0.175,84.6,10725
683,1889,0.392,34.5,9863
208,257,0.175,91.3,3123
1809,2202,0.153,99.9,28169
1985,2381,0.151,92.7,31179
2152,2796,0.17,80.0,33558
2297,2866,0.173,83.1,34568
135,260,0.264,61.6,2000
5645,24052,0.601,27.1,83505
3108,4644,0.203,70.9,48344
4640,7193,0.216,74.1,68685
140,162,0.15,98.7,2126
5128,10467,0.263,58.7,77201
3263,9604,0.421,34.4,47515
3467,6061,0.21,71.5,52898
185,201,0.147,98.1,2880
2488,9891,0.527,25.9,35990
5535,13856,0.354,39.3,85486
1856,3591,0.245,58.8,28435
1268,5998,0.649,25.3,18637
5488,55994,1.366,12.0,80840
776,2100,0.396,40.3,11312
1346,1662,0.162,87.9,20855
846,7234,1.066,13.9,12891
4934,12349,0.305,48.6,76896
180,238,0.187,78.6,2693
927,981,0.142,95.8,14204
1996,2025,0.153,98.7,29386
2806,5814,0.286,48.0,44305
1247,1507,0.166,95.5,19568
4636,39641,1.181,13.2,70025
5556,7910,0.189,77.1,79697
178,293,0.228,67.8,2572
675,2234,0.437,32.5,9652
144,295,0.257,55.7,2192
461,2461,0.667,21.7,7256
1067,1467,0.18,88.4,16336
4785,12827,0.335,42.2,70541
3524,6367,0.229,66.3,54865
215,952,0.581,24.3,3293
183,776,0.503,28.6,2877
1333,1311,0.143,99.3,20052
1037,1640,0.198,77.8,16035
362,408,0.156,96.6,5670
4458,15352,0.428,36.6,67479
4943,22734,0.571,24.8,75265
646,1183,0.245,55.3,9661
4448,9578,0.285,54.5,65106
575,2546,0.538,25.7,8981
2450,3335,0.187,76.0,35715
817,2357,0.339,42.6,12871
214,937,0.588,26.8,3230
5072,15684,0.386,39.9,75433
823,1389,0.231,60.7,11817
2376,3537,0.203,75.4,35391
541,1109,0.293,53.4,8410
143,264,0.256,57.3,2153
195,1006,0.633,22.5,2963
927,1155,0.168,92.3,13934
1922,2397,0.164,93.6,29734
493,709,0.192,71.5,7408
1954,19454,1.338,11.6,30383
2100,3938,0.257,58.3,30760
2113,3621,0.237,66.6,31404
877,1050,0.141,99.5,13734
4964,5199,0.143,99.6,71679
914,1254,0.174,87.2,13556
761,5731,0.949,15.7,11641
277,314,0.153,95.8,4362
450,864,0.242,65.1,6663
155,200,0.185,82.1,2360
1654,3953,0.335,46.6,23844
336,902,0.36,38.8,5287
418,1004,0.303,51.7,6573
2841,12553,0.641,23.2,40796
501,1212,0.323,42.1,7193
327,456,0.163,87.2,5158
263,2042,1.012,13.4,3874
2686,12691,0.631,23.6,41446
225,1153,0.681,21.3,3321
815,2262,0.356,46.3,11801
930,1119,0.161,99.7,14530
1911,8483,0.624,25.6,29436
1512,7166,0.65,23.1,23820
3034,4106,0.172,92.4,47689
151,199,0.16,89.4,2382
437,3870,1.177,12.9,6377
390,560,0.189,77.7,5983
235,376,0.203,69.0,3540
425,551,0.173,79.1,6199
447,959,0.278,54.5,6719
1019,1007,0.139,99.2,15406
1701,14494,1.122,13.9,26831
596,2250,0.523,31.1,8881
2141,5422,0.306,45.7,33372
509,1161,0.295,50.5,7450
405,500,0.169,92.9,6226
1126,1799,0.238,60.4,16614
148,1337,1.157,14.1,2194
184,464,0.346,46.7,2732
668,1408,0.291,47.5,10260
5208,5176,0.14,96.9,79985
2324,3901,0.257,63.9,33640
179,338,0.244,67.2,2823
3537,5280,0.199,74.2,54814
2365,3138,0.172,79.3,35090
1501,2733,0.229,67.2,21827
3253,10689,0.459,31.3,49508
657,847,0.184,88.7,9718
318,481,0.209,75.9,4757
945,1481,0.201,76.8,14823
1155,1281,0.144,99.7,17119
1129,1512,0.19,82.2,16429
1276,1425,0.17,84.6,18242
5198,6091,0.142,95.6,81818
4620,22994,0.637,23.6,68221
4064,7974,0.273,54.8,61496
2915,5407,0.254,62.3,45984
5404,16365,0.406,39.6,80146
188,235,0.17,85.5,2940
371,519,0.189,78.6,5642
902,1457,0.199,74.9,13871
3606,3756,0.145,99.7,54861
961,3612,0.472,33.3,14430
2452,3818,0.198,76.2,37318
230,442,0.272,59.6,3444
348,1092,0.405,38.2,5368
2366,10352,0.578,24.5,35018
262,276,0.154,90.6,3809
512,844,0.23,63.6,7906
376,489,0.173,84.2,5636
531,1017,0.249,59.1,7860
2143,7479,0.472,29.8,31948
554,1568,0.407,40.4,8433
1186,2993,0.314,44.3,17555
187,243,0.158,97.6,2956
3068,30776,1.289,10.5,46637
568,652,0.149,98.7,8500
1604,1819,0.147,98.2,25285
2278,2752,0.147,99.7,34154
307,596,0.283,52.9,4541
4356,5277,0.158,96.7,63689
1428,3666,0.334,45.6,22283
748,7167,1.245,12.4,10700
274,1130,0.531,30.2,4081
5246,6865,0.17,95.1,79794
2493,29159,1.398,11.2,38359
303,567,0.232,59.1,4512
518,3326,0.975,16.8,7495
3172,10180,0.457,35.8,47494
2059,13725,0.872,17.9,30406
2628,3737,0.172,87.4,40001
740,1249,0.226,63.2,11236
2151,2588,0.173,91.2,32983
617,1046,0.224,72.0,9071
300,341,0.159,97.4,4570
1535,3305,0.275,55.9,23764
5990,9278,0.209,67.5,91043
465,803,0.236,61.9,6741
828,1928,0.292,53.6,12139
1831,2191,0.157,86.1,27934
1154,1710,0.227,68.0,16635
3459,5298,0.192,82.1,54198
2506,3411,0.18,80.8,39373
161,669,0.505,27.2,2512
6371,11503,0.233,68.5,99384
2426,9906,0.498,28.0,37961
3977,7425,0.234,62.5,58718
1720,2734,0.22,71.0,25550
3855,5002,0.16,99.8,56994
210,1821,1.262,12.7,3104
533,3322,0.829,18.2,7795
3990,24652,0.882,16.9,61665
297,725,0.35,45.9,4401
182,252,0.181,83.9,2716
3039,3517,0.177,86.0,43653
3408,4688,0.194,76.3,52540
240,291,0.161,90.7,3778
3828,10983,0.383,39.1,56563
2004,10791,0.814,17.9,29364
997,7270,0.954,15.2,15298
3456,5016,0.19,86.7,51475
657,968,0.192,75.7,10311
297,382,0.196,72.9,4271
390,1118,0.359,40.6,6095
920,2546,0.346,44.2,14430
1017,1349,0.169,96.2,15986
3093,24459,1.008,15.7,46739
2828,4188,0.201,79.6,44209
1327,4274,0.425,37.9,19442
2940,23792,1.203,13.5,42419
275,383,0.185,76.8,4234
164,415,0.374,39.8,2432
3880,6340,0.195,75.0,60996
177,269,0.199,73.7,2687
342,763,0.266,58.1,5249
1969,3038,0.184,80.0,30363
671,1344,0.246,62.3,9923
3957,11604,0.409,35.8,61639
443,621,0.19,76.1,6416
141,237,0.231,63.0,2095
441,4658,1.428,11.1,6483
1335,1549,0.168,91.1,19193
605,1099,0.278,59.1,8704
1086,1531,0.181,88.2,16209
4111,5640,0.167,89.4,61708
4656,10158,0.284,50.0,71009
385,762,0.279,55.7,5661
816,2193,0.331,47.4,12195
1192,2461,0.295,50.4,17139
5320,6952,0.157,90.6,81948
6504,9985,0.187,80.9,99460
328,1684,0.667,21.4,5023
2361,4472,0.251,64.9,34367
561,704,0.154,99.6,8775
137,239,0.226,63.6,2064
137,169,0.175,80.7,2073
773,1243,0.198,79.2,12120
892,2289,0.376,41.5,13511
145,400,0.352,43.5,2184
1873,3031,0.204,75.2,29383
421,837,0.278,55.0,6317
1246,2253,0.238,61.4,17876
453,700,0.22,74.2,6490
257,358,0.187,80.0,3845
656,1753,0.394,34.4,9835
323,1523,0.627,23.2,4961
1134,2897,0.383,36.3,16204
283,544,0.262,55.7,4353
969,2609,0.376,40.8,14614
234,373,0.222,61.2,3701
1812,14894,1.088,14.8,27605
2436,5262,0.274,55.9,38189
210,521,0.334,43.1,3080
836,1536,0.248,58.1,12468
177,439,0.31,48.0,2638
1354,3772,0.4,35.6,20764
386,425,0.148,91.4,5626
998,4311,0.51,26.6,15756
992,1404,0.204,71.3,15141
5038,5530,0.149,93.2,74384
1188,2023,0.232,58.5,17135
1269,1660,0.181,88.9,19567
644,3085,0.674,21.2,9625
5483,11940,0.276,54.4,81938
2892,5818,0.275,51.1,41825
388,3739,1.271,10.7,6108
3596,9026,0.315,49.9,54364
700,1828,0.321,43.2,10855
3247,4788,0.193,70.3,51157
3216,4031,0.162,94.4,50014
292,1652,0.764,17.7,4187
2011,5644,0.375,39.5,31063
433,919,0.288,50.0,6234
414,863,0.284,51.0,6404
443,517,0.169,79.7,6375
2313,5400,0.328,49.9,34178
314,3231,1.209,12.4,4914
134,220,0.206,73.9,2007
2148,2874,0.173,89.6,32824
257,558,0.283,56.3,3907
199,337,0.246,62.3,3009
335,1669,0.64,24.7,5064
599,2122,0.497,29.9,8840
881,3085,0.469,31.2,12870
156,416,0.327,48.8,2380
6193,6971,0.172,93.5,89126
2291,4107,0.244,57.0,32930
450,1988,0.554,27.3,7081
441,1500,0.458,33.9,6958
765,1836,0.309,44.6,11563
1558,2886,0.246,66.1,23174
231,567,0.304,49.6,3545
272,657,0.341,45.3,4188
3915,6581,0.231,60.8,57701
367,1348,0.45,31.8,5450
570,3723,0.811,17.1,8850
4183,36712,1.172,12.2,60435
1816,5923,0.459,32.6,26773
500,3067,0.877,18.2,7613
